1.7|2019-05-08 18:33:54,935|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.endOfLife.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434935|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,936|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.gadgetFeedUrl.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434936|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,936|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.collation.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434936|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,937|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.databaseConfig.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434937|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,938|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.openFiles.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434938|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,938|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.storageIndexSnapshot.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434938|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,939|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.attachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434939|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,939|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.font.pass.done.scheduled|{"severity":0,"healthy":true,"failureReason":""}|1557340434939|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,939|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterIndexReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434939|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,939|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterLock.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434939|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,940|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.scheduler.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434940|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,941|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434941|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,941|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterNodeTimeSynchronization.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434941|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,941|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.sharedHome.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434941|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,942|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAttachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434942|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,942|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAvatar.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434942|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,943|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryPlugin.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434943|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,943|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryIndex.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434943|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 18:33:54,943|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.networkMount.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557340434943|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,923|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.hsql.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034923|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,926|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.endOfLife.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034926|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,927|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.gadgetFeedUrl.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034927|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,927|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.collation.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034927|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,932|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.databaseConfig.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034932|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,933|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.openFiles.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034933|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,934|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.storageIndexSnapshot.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034934|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,934|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.attachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034934|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,937|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.font.pass.done.scheduled|{"severity":0,"healthy":true,"failureReason":""}|1557344034937|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,943|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterIndexReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034943|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,944|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterLock.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034944|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,944|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.scheduler.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034944|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,944|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034944|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,945|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterNodeTimeSynchronization.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034945|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,945|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.sharedHome.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034945|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,946|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAttachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034946|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,946|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAvatar.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034946|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,946|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryPlugin.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034946|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,947|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryIndex.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034947|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 19:33:54,947|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.networkMount.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557344034947|SEN-L13363167||troubleshooting.healthcheck||
